"views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate","account_age","log_views","engagement_ratio","is_affiliated","language_group","degree","betweenness","closeness","eigenvector","views_per_lifetime"
4079,0,1675,16129,17804,110089,0,"PT",1,19954.8133217593,8.31385226739821,2.43522388059702,1,"OTHER",1,0,0.191241476201898,5.42863659217199e-05,2.43522388059702
22829,1,1358,16457,17815,110095,0,"DE",0,19954.809525463,10.0358307395238,16.8107511045655,0,"DE",2,5.03253140654022e-07,0.195433694015478,0.000184030505507764,16.8107511045655
102127,1,2436,15378,17814,110109,0,"EN",0,19954.8220138889,11.5339822074958,41.9240558292282,0,"EN",6,0.000115797184879302,0.286793422404933,0.0377081816020115,41.9240558292282
41867,1,1269,16547,17816,110131,0,"EN",0,19954.8084837963,10.6422770909748,32.9921197793538,0,"EN",5,7.54506656029816e-05,0.241926394728857,0.00323691660518452,32.9921197793538
1102,1,634,17182,17816,110141,0,"DE",0,19954.8011342593,7.0057890192535,1.73817034700315,0,"DE",2,0,0.228000653648174,0.00118555220015055,1.73817034700315
4087,0,1865,15948,17813,110156,0,"NO",0,19954.8154166667,8.31581113188354,2.19142091152815,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,2.19142091152815
912,0,1638,16169,17807,110161,0,"EN",0,19954.8128587963,6.81673588059497,0.556776556776557,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.556776556776557
1369,0,566,17250,17816,110171,0,"EN",0,19954.8003472222,7.22256601882217,2.41872791519435,0,"EN",1,0,0.218391704167482,0.000695007695532677,2.41872791519435
3147,1,971,16845,17816,110198,0,"EN",1,19954.8050347222,8.05452260953729,3.24098867147271,1,"EN",2,0.000158031545475446,0.254851819717795,0.0103914729848576,3.24098867147271
4740,0,1139,16667,17806,110207,0,"EN",0,19954.8070949074,8.46400336290212,4.16154521510097,0,"EN",2,4.72937178365129e-06,0.227119195865381,0.0012933692926131,4.16154521510097
3066,0,1893,15812,17705,110208,1,"EN",0,19954.8169907407,8.02845516411425,1.61965134706815,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.61965134706815
726,0,258,17461,17719,110219,1,"EN",0,19954.7979050926,6.58892647753352,2.81395348837209,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.81395348837209
10420,0,599,17217,17816,110231,0,"EN",1,19954.8007291667,9.25157827999243,17.3956594323873,1,"EN",1,0,0.171401369736802,5.67623310719411e-06,17.3956594323873
8861,0,1795,16007,17802,110239,0,"IT",1,19954.8147337963,9.08952775175944,4.93649025069638,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,4.93649025069638
6493,0,1965,15848,17813,110267,0,"EN",0,19954.8165740741,8.77863395266279,3.30432569974555,0,"EN",1,0,0.236985138004246,0.00245437744120237,3.30432569974555
402,0,2406,15402,17808,110269,0,"EN",0,19954.8217361111,5.99893656194668,0.167082294264339,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.167082294264339
127747,1,1216,16600,17816,110283,0,"EN",0,19954.8078703704,11.7578148523661,105.055098684211,0,"EN",14,0.00120966722326164,0.292520572357042,0.0288377263151153,105.055098684211
4200,1,1421,16395,17816,110319,0,"EN",1,19954.8102430556,8.34307787116938,2.95566502463054,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,2.95566502463054
1298,0,222,17591,17813,110365,0,"KO",1,19954.796400463,7.1693500166706,5.84684684684685,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,5.84684684684685
17917,0,990,16826,17816,110370,0,"EN",1,19954.8052546296,9.79356107315752,18.0979797979798,1,"EN",7,1.82067288527033e-05,0.254607664233577,0.009515458814966,18.0979797979798
7271,1,2295,15521,17816,110394,0,"EN",0,19954.8203587963,8.89178663585731,3.1681917211329,0,"EN",2,1.49517737329558e-05,0.228261758691207,0.00155264396391895,3.1681917211329
768,1,805,17004,17809,110425,0,"EN",1,19954.8031944444,6.64509096950564,0.954037267080745,1,"EN",2,5.74399684264883e-06,0.21906892761815,0.000375260196636346,0.954037267080745
4983,0,376,17440,17816,110477,0,"TR",1,19954.7981481481,8.51398806046729,13.2526595744681,1,"OTHER",1,0,1,1.77019985363468e-17,13.2526595744681
1696,0,1806,16010,17816,110480,0,"EN",0,19954.8146990741,7.43661726523423,0.939091915836102,0,"EN",1,0,0.174608140662641,8.1137602869697e-06,0.939091915836102
777,1,1941,15862,17803,110481,0,"EN",0,19954.816412037,6.65672652417839,0.400309119010819,0,"EN",1,0,1,1.75934842449433e-17,0.400309119010819
334,0,1223,16584,17807,110535,0,"ES",0,19954.8080555556,5.81413053182507,0.273098937040065,0,"ES",0,0,0.242736604036186,1.73380508558426e-17,0.273098937040065
14739,0,1656,16159,17815,110549,0,"EN",1,19954.812974537,9.59832016574333,8.90036231884058,1,"EN",1,0,0.146084179667051,1.77756456511299e-07,8.90036231884058
358,0,1992,15794,17786,110553,0,"PT",0,19954.8171990741,5.88332238848828,0.179718875502008,0,"OTHER",1,0,0.240373847876647,0.00243692709841747,0.179718875502008
115203,0,3171,14645,17816,110638,0,"ZH",1,19954.8304976852,11.6544597488633,36.3301797540208,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,36.3301797540208
3513,1,1441,16375,17816,110660,0,"EN",1,19954.810474537,8.16451026874704,2.43789035392089,1,"EN",1,0,0.257616322008863,0.0110829809259696,2.43789035392089
140848,1,913,16902,17815,110670,0,"FR",0,19954.804375,11.8554436735278,154.269441401972,0,"FR",6,0.000187993354268291,0.229180354796321,0.00130816241983084,154.269441401972
1959,1,2063,15752,17815,110723,0,"EN",0,19954.8176851852,7.58069975222456,0.949587978671837,0,"EN",3,1.38271136733485e-05,0.28827479338843,0.034485459408506,0.949587978671837
1534,1,364,17450,17814,110746,0,"EN",1,19954.7980324074,7.3362856600213,4.21428571428571,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,4.21428571428571
17052,0,778,17038,17816,110770,0,"FR",0,19954.8028009259,9.74408142031291,21.9177377892031,0,"FR",1,0,0.164209844940713,3.06781674991183e-06,21.9177377892031
23959,0,504,17299,17803,110786,0,"DE",1,19954.7997800926,10.0841410522294,47.5376984126984,1,"DE",0,0,0.242736604036186,1.73380508558426e-17,47.5376984126984
15002,1,2504,15312,17816,110810,0,"EN",1,19954.8227777778,9.61600546008701,5.99121405750799,1,"EN",2,5.49898548978426e-05,0.284541653920669,0.0318716673640064,5.99121405750799
36659,0,2201,15615,17816,110821,0,"ES",1,19954.8192708333,10.5094415213937,16.6556110858701,1,"ES",1,0,0.208425140979199,0.000228697828831956,16.6556110858701
203,0,908,16907,17815,110828,0,"EN",0,19954.8043171296,5.31811999384422,0.223568281938326,0,"EN",1,0,0.259823091247672,0.00673186016620001,0.223568281938326
130,0,1937,15874,17811,110829,0,"EN",0,19954.8162731481,4.87519732320115,0.0671140939597315,0,"EN",1,0,0.28428076609617,0.0316355139371564,0.0671140939597315
1553,0,978,16837,17815,110844,0,"EN",1,19954.8051273148,7.34858753092759,1.5879345603272,1,"EN",2,1.09606046166237e-05,0.226538399090761,0.00110842682202658,1.5879345603272
2588,1,1288,16528,17816,110849,0,"FR",1,19954.8087037037,7.85902697975154,2.00931677018634,1,"FR",1,0,0.204417258808878,0.000271520977748968,2.00931677018634
359292,1,2336,15480,17816,110853,0,"EN",0,19954.8208333333,12.7918934905851,153.806506849315,0,"EN",13,0.000206066713625068,0.260660408201392,0.00855155755887171,153.806506849315
60435,1,674,17138,17812,110860,0,"EN",1,19954.8016435185,11.0093402328597,89.6661721068249,1,"EN",1,0,0.221433105856213,0.000619612365769182,89.6661721068249
6191,0,2095,15717,17812,110862,0,"EN",1,19954.8180902778,8.73101341526956,2.95513126491647,1,"EN",1,0,1,1.79197319771092e-17,2.95513126491647
2034,0,229,17581,17810,110868,0,"TR",0,19954.7965162037,7.6182510978767,8.88209606986899,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,8.88209606986899
192,0,1213,16602,17815,110896,0,"IT",0,19954.8078472222,5.26269018890489,0.158285243198681,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.158285243198681
3005,1,786,17029,17815,110908,0,"EN",1,19954.8029050926,8.00836557031292,3.82315521628499,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,3.82315521628499
327,0,183,17595,17778,110935,0,"EN",0,19954.7963541667,5.79301360838414,1.78688524590164,0,"EN",1,0,0.22230631348337,0.000692317804762021,1.78688524590164
58246,0,1904,15911,17815,110979,0,"EN",0,19954.8158449074,10.9724478679557,30.5913865546218,0,"EN",6,0.000180285665387237,0.233085532910124,0.00151256149514767,30.5913865546218
4783,0,431,17385,17816,111027,0,"EN",1,19954.7987847222,8.47303229563047,11.0974477958237,1,"EN",1,0,0.19292059870718,7.05257673383127e-05,11.0974477958237
763,0,2260,15553,17813,111030,0,"FR",0,19954.8199884259,6.63856778916652,0.337610619469027,0,"FR",1,0,0.204417258808878,0.000271520977748968,0.337610619469027
190,1,462,17321,17783,111032,0,"EN",0,19954.799525463,5.25227342804663,0.411255411255411,0,"EN",1,0,0.248973947180585,0.00370986667813883,0.411255411255411
13542,1,2629,15187,17816,111077,0,"EN",1,19954.824224537,9.51362508765537,5.15100798782807,1,"EN",1,0,0.207796559684265,0.000158876053513418,5.15100798782807
734,0,1714,16096,17810,111112,0,"EN",0,19954.8137037037,6.59987049921284,0.428238039673279,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.428238039673279
2230,0,619,17197,17816,111118,0,"EN",1,19954.8009606481,7.71020519443253,3.60258481421648,1,"EN",1,0,0.197410774291677,7.27358996065112e-05,3.60258481421648
41634,0,1626,16190,17816,111143,0,"FR",0,19954.8126157407,10.6366964386699,25.6051660516605,0,"FR",1,0,0.186381244990649,4.0067814529151e-05,25.6051660516605
4036,1,895,16919,17814,111148,0,"EN",1,19954.8041782407,8.30325712085294,4.50949720670391,1,"EN",3,0.000155517111686272,0.279945826645265,0.0183233075559822,4.50949720670391
457,0,2030,15716,17746,111203,0,"EN",0,19954.8181018519,6.12686918411419,0.22512315270936,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.22512315270936
214229,0,3143,14673,17816,111237,0,"ZH",0,19954.8301736111,12.2748054832113,68.1606745147948,0,"OTHER",5,4.47812783937816e-05,0.203537563822028,0.000177539450407059,68.1606745147948
18490,1,774,17042,17816,111240,0,"EN",1,19954.8027546296,9.82503940620699,23.8888888888889,1,"EN",10,0.000642464269660567,0.27274948685368,0.0139409894706981,23.8888888888889
7906,0,1722,16094,17816,111247,0,"ES",1,19954.8137268519,8.97550372207093,4.59117305458769,1,"ES",1,0,0.666666666666667,1.75855328867791e-17,4.59117305458769
1168,1,1994,15821,17815,111266,0,"FR",1,19954.8168865741,7.06390396147207,0.585757271815446,1,"FR",0,0,0.242736604036186,1.73380508558426e-17,0.585757271815446
56603,0,2772,15042,17814,111305,0,"EN",1,19954.8259027778,10.9438349330723,20.4195526695527,1,"EN",11,6.72400546764834e-05,0.251158813734755,0.00843377369589436,20.4195526695527
3068,0,2057,15735,17792,111322,0,"ES",0,19954.8178819444,8.02910705461974,1.4914924647545,0,"ES",3,0.000250359675719181,0.267148532861041,0.00848472978797147,1.4914924647545
2507,1,1277,16352,17629,111343,1,"EN",0,19954.8107407407,7.82724090175281,1.96319498825372,0,"EN",2,2.28094255810892e-06,0.2317306095333,0.00217481806759752,1.96319498825372
62560909,1,3312,14504,17816,111372,0,"EN",0,19954.8321296296,17.9516512001313,18889.1633454106,0,"EN",536,0.0983558140363944,0.397167662966126,1,18889.1633454106
2492,0,1133,16676,17809,111374,0,"RU",0,19954.8069907407,7.82124208352356,2.19947043248014,0,"RU",1,0,0.197229388274375,0.000130780158375338,2.19947043248014
26,1,1320,16480,17800,111377,0,"EN",0,19954.8092592593,3.29583686600433,0.0196969696969697,0,"EN",3,1.20654939201321e-05,0.284744897959184,0.0317368255873494,0.0196969696969697
3136,0,2353,15463,17816,111384,0,"EN",1,19954.8210300926,8.05102220819068,1.33276668083298,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.33276668083298
500,0,615,16124,16739,111394,1,"EN",0,19954.8133796296,6.21660610108486,0.813008130081301,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.813008130081301
223,0,1177,16634,17811,111402,0,"EN",0,19954.8074768519,5.41164605185504,0.18946474086661,0,"EN",1,0,0.193966565877733,7.87901511681987e-05,0.18946474086661
4494,0,2394,15419,17813,111414,0,"EN",0,19954.8215393519,8.41072094690572,1.87719298245614,0,"EN",1,0,0.211153569671976,0.000391482885790693,1.87719298245614
6432,0,1445,16368,17813,111461,0,"PT",1,19954.8105555556,8.769196271411,4.45121107266436,1,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,4.45121107266436
780,0,2881,14933,17814,111477,0,"EN",0,19954.8271643519,6.66057514983969,0.2707393266227,0,"EN",3,0.000118752014854075,0.302509621117676,0.0451728723043283,0.2707393266227
3183,0,414,17402,17816,111493,0,"EN",1,19954.798587963,8.06589354696427,7.68840579710145,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,7.68840579710145
12988,1,1217,16598,17815,111539,0,"DE",1,19954.8078935185,9.47185812440728,10.6721446179129,1,"DE",3,0.000316034769885395,0.183670111235437,3.19591568946013e-05,10.6721446179129
1039,1,1690,16115,17805,111542,0,"EN",0,19954.8134837963,6.94697599213542,0.614792899408284,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.614792899408284
321,1,1328,16429,17757,111554,0,"EN",0,19954.809849537,5.77455154554441,0.24171686746988,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.24171686746988
9625,1,678,17136,17814,111589,0,"HU",0,19954.8016666667,9.17222304986305,14.1961651917404,0,"OTHER",1,0,0.207387313737877,0.000217825771988379,14.1961651917404
1258,0,981,16831,17812,111600,0,"RU",0,19954.8051967593,7.13807303404435,1.28236493374108,0,"RU",1,0,0.139416951862307,1.14210983291521e-07,1.28236493374108
118814,0,2146,15670,17816,111631,0,"RU",1,19954.8186342593,11.6853229405665,55.3653308480895,1,"RU",0,0,0.242736604036186,1.73380508558426e-17,55.3653308480895
8326,1,1846,15970,17816,111644,0,"ES",1,19954.815162037,9.02725852623582,4.51029252437703,1,"ES",0,0,0.242736604036186,1.73380508558426e-17,4.51029252437703
1631,0,587,17229,17816,111648,0,"EN",1,19954.8005902778,7.39756153552405,2.77853492333901,1,"EN",3,0.000165998252053154,0.212544748267195,0.00031775064605362,2.77853492333901
3746,1,883,16932,17815,111652,0,"EN",1,19954.8040277778,8.22871079879369,4.24235560588901,1,"EN",5,0.000101295293401407,0.291238323853259,0.0411588708575133,4.24235560588901
501,1,254,17562,17816,111655,0,"EN",1,19954.7967361111,6.21860011969173,1.97244094488189,1,"EN",1,0,0.186306582988383,3.1333339228071e-05,1.97244094488189
360,0,1067,16672,17739,111692,0,"EN",0,19954.807037037,5.88887795833288,0.337394564198688,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.337394564198688
419,0,1666,16118,17784,111723,0,"ZH",0,19954.8134490741,6.04025471127741,0.251500600240096,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,0.251500600240096
176032,1,1567,16249,17816,111729,0,"FR",1,19954.8119328704,12.0784267564444,112.336949585195,1,"FR",13,0.000337729428669159,0.239805783525974,0.00249685937986139,112.336949585195
714,1,1018,16797,17815,111753,0,"EN",0,19954.8055902778,6.57228254269401,0.701375245579568,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.701375245579568
2062,0,681,17110,17791,111778,0,"KO",0,19954.8019675926,7.63191651307125,3.02790014684288,0,"OTHER",0,0,0.242736604036186,1.73380508558426e-17,3.02790014684288
994,1,2354,15447,17801,111793,0,"EN",0,19954.8212152778,6.90274273715859,0.422259983007647,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.422259983007647
2536,0,2610,15032,17642,111808,1,"EN",0,19954.8260185185,7.83873755959928,0.971647509578544,0,"EN",1,0,0.229765335529024,0.00136660543719246,0.971647509578544
10510,0,2152,15662,17814,111818,0,"EN",0,19954.8187268519,9.26017760682335,4.88382899628253,0,"EN",1,0,0.259823091247672,0.00673186016620001,4.88382899628253
2290,0,974,16837,17811,111825,0,"EN",1,19954.8051273148,7.7367436824535,2.35112936344969,1,"EN",2,1.26090391743936e-05,0.240871817004748,0.00279431456718497,2.35112936344969
914,1,618,17163,17781,111858,0,"EN",0,19954.8013541667,6.81892406527552,1.4789644012945,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,1.4789644012945
608,0,2187,15604,17791,111901,0,"EN",0,19954.8193981481,6.4118182677099,0.278006401463192,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.278006401463192
15376,0,930,16886,17816,111917,0,"FR",0,19954.8045601852,9.64062816551569,16.5333333333333,0,"FR",0,0,0.242736604036186,1.73380508558426e-17,16.5333333333333
1844,1,1270,16535,17805,111931,0,"DE",0,19954.8086226852,7.52023455647463,1.45196850393701,0,"DE",0,0,0.242736604036186,1.73380508558426e-17,1.45196850393701
715,0,1613,16200,17813,111946,0,"EN",0,19954.8125,6.57368016696065,0.443273403595784,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.443273403595784
22053,0,739,17077,17816,111949,0,"EN",1,19954.802349537,10.0012492703186,29.8416779431664,1,"EN",5,0.000208545673699128,0.242010320454447,0.00373489323430578,29.8416779431664
18705,0,2009,15806,17815,111975,0,"EN",0,19954.8170601852,9.8365996069945,9.31060228969637,0,"EN",5,1.85612323659694e-05,0.270384186812654,0.0148911317356632,9.31060228969637
1188,0,293,17516,17809,111996,0,"ES",0,19954.7972685185,7.08086789669078,4.05460750853242,0,"ES",0,0,0.242736604036186,1.73380508558426e-17,4.05460750853242
969,1,2168,15608,17776,112034,0,"EN",0,19954.8193518519,6.87729607149743,0.446955719557196,0,"EN",6,0.000154778519934193,0.306227709190672,0.0716983588515801,0.446955719557196
6726,0,2440,15373,17813,112052,0,"EN",1,19954.8220717593,8.81388455802561,2.75655737704918,1,"EN",1,0,0.22007965613786,0.000638131563753971,2.75655737704918
137177,0,2046,15770,17816,112059,0,"ES",0,19954.8174768519,11.8290346315623,67.0464320625611,0,"ES",3,1.46068401604984e-05,0.218562757000196,0.000771583246944186,67.0464320625611
7604,0,2132,15684,17816,112087,0,"EN",1,19954.8184722222,8.93656120469339,3.56660412757974,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,3.56660412757974
2088,1,382,17426,17808,112096,0,"EN",1,19954.7983101852,7.64444076155657,5.46596858638743,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,5.46596858638743
9098,0,2391,15395,17786,112101,0,"EN",0,19954.8218171296,9.11591979635669,3.80510246758678,0,"EN",3,1.79936010410968e-05,0.292290771970252,0.0431958285155176,3.80510246758678
591,1,1268,16518,17786,112110,0,"EN",0,19954.8088194444,6.38350663488401,0.46608832807571,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.46608832807571
1022,1,1044,16738,17782,112124,0,"EN",0,19954.8062731481,6.93049476595163,0.978927203065134,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.978927203065134
698,0,1127,16688,17815,112148,0,"EN",1,19954.8068518519,6.54965074223381,0.619343389529725,1,"EN",0,0,0.242736604036186,1.73380508558426e-17,0.619343389529725
29788,0,2160,15656,17816,112234,0,"EN",1,19954.8187962963,10.3018944768324,13.7907407407407,1,"EN",5,2.38564571634171e-05,0.241790139502643,0.00511626669952846,13.7907407407407
4259,0,668,17148,17816,112254,0,"ES",0,19954.8015277778,8.35702443926342,6.37574850299401,0,"ES",0,0,0.242736604036186,1.73380508558426e-17,6.37574850299401
4228,0,904,16911,17815,112257,0,"EN",1,19954.8042708333,8.34972083747249,4.67699115044248,1,"EN",2,0,0.239507338425886,0.00328973787905197,4.67699115044248
7868,0,1798,16016,17814,112262,0,"EN",0,19954.8146296296,8.97068626853498,4.37597330367075,0,"EN",0,0,0.242736604036186,1.73380508558426e-17,4.37597330367075
